data,sku_id,regiao,estoque_fisico,demanda_media_diaria,ponto_pedido,status_estoque,dias_cobertura
2024-04-08,SKU-003,Sudeste,27,20.3,268,Crítico,1.3
2024-04-15,SKU-003,Sudeste,47,20.6,272,Crítico,2.3
2024-04-22,SKU-003,Sudeste,8,28.1,371,Crítico,0.3
2024-04-29,SKU-003,Sudeste,37,33.0,436,Crítico,1.1
2024-05-06,SKU-003,Sudeste,35,43.8,578,Crítico,0.8
2024-05-13,SKU-003,Sudeste,7,26.9,355,Crítico,0.3
2024-05-20,SKU-003,Sudeste,55,29.1,384,Crítico,1.9
2024-05-27,SKU-003,Sudeste,48,36.0,475,Crítico,1.3
2024-06-03,SKU-003,Sudeste,46,29.4,388,Crítico,1.6
2024-06-10,SKU-003,Sudeste,18,19.4,256,Crítico,0.9
2024-06-17,SKU-003,Sudeste,22,34.2,451,Crítico,0.6
2024-06-24,SKU-003,Sudeste,32,20.8,275,Crítico,1.5
2024-07-01,SKU-003,Sudeste,42,23.7,313,Crítico,1.8
2024-07-08,SKU-003,Sudeste,54,31.0,409,Crítico,1.7
2024-07-15,SKU-003,Sudeste,54,20.9,276,Crítico,2.6
2024-07-22,SKU-003,Sudeste,7,33.0,436,Crítico,0.2
2024-07-29,SKU-003,Sudeste,36,38.6,510,Crítico,0.9
2024-08-05,SKU-003,Sudeste,27,24.1,318,Crítico,1.1
2024-08-12,SKU-003,Sudeste,49,40.8,539,Crítico,1.2
2024-08-19,SKU-003,Sudeste,39,40.1,529,Crítico,1.0
2024-08-26,SKU-003,Sudeste,35,36.2,478,Crítico,1.0
2024-09-02,SKU-003,Sudeste,42,18.7,247,Crítico,2.2
2024-09-09,SKU-003,Sudeste,17,40.4,533,Crítico,0.4
2024-09-16,SKU-003,Sudeste,17,18.8,248,Crítico,0.9
2024-09-23,SKU-003,Sudeste,19,37.0,488,Crítico,0.5
2024-09-30,SKU-003,Sudeste,22,42.9,566,Crítico,0.5
2024-10-07,SKU-003,Sudeste,55,18.2,240,Crítico,3.0
2024-10-14,SKU-003,Sudeste,42,21.9,289,Crítico,1.9
2024-10-21,SKU-003,Sudeste,9,28.8,380,Crítico,0.3
2024-10-28,SKU-003,Sudeste,1,38.0,502,Crítico,0.0
2024-11-04,SKU-003,Sudeste,33,20.5,271,Crítico,1.6
2024-11-11,SKU-003,Sudeste,26,23.8,314,Crítico,1.1
2024-11-18,SKU-003,Sudeste,10,30.2,399,Crítico,0.3
2024-11-25,SKU-003,Sudeste,46,28.0,370,Crítico,1.6
2024-12-02,SKU-003,Sudeste,36,26.8,354,Crítico,1.3
2024-12-09,SKU-003,Sudeste,3,34.1,450,Crítico,0.1
2024-12-16,SKU-003,Sudeste,48,22.2,293,Crítico,2.2
2024-12-23,SKU-003,Sudeste,43,34.7,458,Crítico,1.2
2024-12-30,SKU-003,Sudeste,28,20.2,267,Crítico,1.4
2024-01-01,SKU-003,Centro-Oeste,31,35.9,474,Crítico,0.9
2024-01-08,SKU-003,Centro-Oeste,26,34.4,454,Crítico,0.8
2024-01-15,SKU-003,Centro-Oeste,48,25.4,335,Crítico,1.9
2024-01-22,SKU-003,Centro-Oeste,22,31.8,420,Crítico,0.7
2024-01-29,SKU-003,Centro-Oeste,18,29.6,391,Crítico,0.6
2024-02-05,SKU-003,Centro-Oeste,37,36.3,479,Crítico,1.0
2024-02-12,SKU-003,Centro-Oeste,42,31.1,411,Crítico,1.4
2024-02-19,SKU-003,Centro-Oeste,14,26.3,347,Crítico,0.5
2024-02-26,SKU-003,Centro-Oeste,38,28.7,379,Crítico,1.3
2024-03-04,SKU-003,Centro-Oeste,13,19.5,257,Crítico,0.7
2024-03-11,SKU-003,Centro-Oeste,13,26.1,345,Crítico,0.5
2024-03-18,SKU-003,Centro-Oeste,48,38.7,511,Crítico,1.2
2024-03-25,SKU-003,Centro-Oeste,20,24.9,329,Crítico,0.8
2024-04-01,SKU-003,Centro-Oeste,31,21.2,280,Crítico,1.5
2024-04-08,SKU-003,Centro-Oeste,11,38.2,504,Crítico,0.3
2024-04-15,SKU-003,Centro-Oeste,34,21.5,284,Crítico,1.6
2024-04-22,SKU-003,Centro-Oeste,32,37.0,488,Crítico,0.9
2024-04-29,SKU-003,Centro-Oeste,42,33.1,437,Crítico,1.3
2024-05-06,SKU-003,Centro-Oeste,4,39.8,525,Crítico,0.1
2024-05-13,SKU-003,Centro-Oeste,47,28.7,379,Crítico,1.6
2024-05-20,SKU-003,Centro-Oeste,1,19.1,252,Crítico,0.1
2024-05-27,SKU-003,Centro-Oeste,4,30.4,401,Crítico,0.1
2024-06-03,SKU-003,Centro-Oeste,36,41.3,545,Crítico,0.9
2024-06-10,SKU-003,Centro-Oeste,25,29.6,391,Crítico,0.8
2024-06-17,SKU-003,Centro-Oeste,26,37.2,491,Crítico,0.7
2024-06-24,SKU-003,Centro-Oeste,25,25.8,341,Crítico,1.0
2024-07-01,SKU-003,Centro-Oeste,20,18.6,246,Crítico,1.1
2024-07-08,SKU-003,Centro-Oeste,39,22.6,298,Crítico,1.7
2024-07-15,SKU-003,Centro-Oeste,44,30.4,401,Crítico,1.4
2024-07-22,SKU-003,Centro-Oeste,5,42.8,565,Crítico,0.1
2024-07-29,SKU-003,Centro-Oeste,6,29.8,393,Crítico,0.2
2024-08-05,SKU-003,Centro-Oeste,37,24.6,325,Crítico,1.5
2024-08-12,SKU-003,Centro-Oeste,5,28.8,380,Crítico,0.2
2024-08-19,SKU-003,Centro-Oeste,19,28.7,379,Crítico,0.7
2024-08-26,SKU-003,Centro-Oeste,14,38.1,503,Crítico,0.4
2024-09-02,SKU-003,Centro-Oeste,10,27.0,356,Crítico,0.4
2024-09-09,SKU-003,Centro-Oeste,40,20.1,265,Crítico,2.0
2024-09-16,SKU-003,Centro-Oeste,32,21.1,279,Crítico,1.5
2024-09-23,SKU-003,Centro-Oeste,49,23.2,306,Crítico,2.1
2024-09-30,SKU-003,Centro-Oeste,46,27.4,362,Crítico,1.7
2024-10-07,SKU-003,Centro-Oeste,41,43.9,579,Crítico,0.9
2024-10-14,SKU-003,Centro-Oeste,15,40.0,528,Crítico,0.4
2024-10-21,SKU-003,Centro-Oeste,16,20.8,275,Crítico,0.8
2024-10-28,SKU-003,Centro-Oeste,38,23.3,308,Crítico,1.6
2024-11-04,SKU-003,Centro-Oeste,48,22.1,292,Crítico,2.2
2024-11-11,SKU-003,Centro-Oeste,11,35.7,471,Crítico,0.3
2024-11-18,SKU-003,Centro-Oeste,40,43.7,577,Crítico,0.9
2024-11-25,SKU-003,Centro-Oeste,48,31.3,413,Crítico,1.5
2024-12-02,SKU-003,Centro-Oeste,37,33.2,438,Crítico,1.1
2024-12-09,SKU-003,Centro-Oeste,36,30.1,397,Crítico,1.2
2024-12-16,SKU-003,Centro-Oeste,39,35.4,467,Crítico,1.1
2024-12-23,SKU-003,Centro-Oeste,40,26.7,352,Crítico,1.5
2024-12-30,SKU-003,Centro-Oeste,28,26.5,350,Crítico,1.1
2024-01-01,SKU-004,Sul,28,19.8,238,Crítico,1.4
2024-01-08,SKU-004,Sul,50,35.0,420,Crítico,1.4
2024-01-15,SKU-004,Sul,3,25.4,305,Crítico,0.1
2024-01-22,SKU-004,Sul,4,27.5,330,Crítico,0.1
2024-01-29,SKU-004,Sul,28,26.4,317,Crítico,1.1
2024-02-05,SKU-004,Sul,23,19.0,228,Crítico,1.2
2024-02-12,SKU-004,Sul,4,40.5,486,Crítico,0.1
2024-02-19,SKU-004,Sul,54,35.4,425,Crítico,1.5
2024-02-26,SKU-004,Sul,38,20.4,245,Crítico,1.9
2024-03-04,SKU-004,Sul,29,31.7,380,Crítico,0.9
2024-03-11,SKU-004,Sul,50,33.7,404,Crítico,1.5
2024-03-18,SKU-004,Sul,2,38.0,456,Crítico,0.1
2024-03-25,SKU-004,Sul,51,30.1,361,Crítico,1.7
2024-04-01,SKU-004,Sul,12,33.4,401,Crítico,0.4
2024-04-08,SKU-004,Sul,30,26.7,320,Crítico,1.1
2024-04-15,SKU-004,Sul,3,31.5,378,Crítico,0.1
2024-04-22,SKU-004,Sul,51,30.2,362,Crítico,1.7
2024-04-29,SKU-004,Sul,21,42.3,508,Crítico,0.5
2024-05-06,SKU-004,Sul,5,44.5,534,Crítico,0.1
2024-05-13,SKU-004,Sul,11,31.6,379,Crítico,0.3
2024-05-20,SKU-004,Sul,45,19.1,229,Crítico,2.4
2024-05-27,SKU-004,Sul,28,29.8,358,Crítico,0.9
2024-06-03,SKU-004,Sul,39,32.1,385,Crítico,1.2
2024-06-10,SKU-004,Sul,23,22.3,268,Crítico,1.0
2024-06-17,SKU-004,Sul,24,42.8,514,Crítico,0.6
2024-06-24,SKU-004,Sul,21,29.0,348,Crítico,0.7
2024-07-01,SKU-004,Sul,3,36.3,436,Crítico,0.1
2024-07-08,SKU-004,Sul,41,39.3,472,Crítico,1.0
2024-07-15,SKU-004,Sul,21,27.0,324,Crítico,0.8
2024-07-22,SKU-004,Sul,43,20.6,247,Crítico,2.1
2024-07-29,SKU-004,Sul,16,28.4,341,Crítico,0.6
2024-08-05,SKU-004,Sul,42,37.5,450,Crítico,1.1
2024-08-12,SKU-004,Sul,38,44.0,528,Crítico,0.9
2024-08-19,SKU-004,Sul,21,41.6,499,Crítico,0.5
2024-08-26,SKU-004,Sul,42,20.2,242,Crítico,2.1
2024-09-02,SKU-004,Sul,22,21.8,262,Crítico,1.0
2024-09-09,SKU-004,Sul,41,26.4,317,Crítico,1.6
2024-09-16,SKU-004,Sul,25,36.9,443,Crítico,0.7
2024-09-23,SKU-004,Sul,45,21.5,258,Crítico,2.1
2024-09-30,SKU-004,Sul,19,43.3,520,Crítico,0.4
2024-10-07,SKU-004,Sul,41,33.1,397,Crítico,1.2
2024-10-14,SKU-004,Sul,52,39.4,473,Crítico,1.3
2024-10-21,SKU-004,Sul,44,21.5,258,Crítico,2.0
2024-10-28,SKU-004,Sul,47,40.4,485,Crítico,1.2
2024-11-04,SKU-004,Sul,33,44.9,539,Crítico,0.7
2024-11-11,SKU-004,Sul,42,20.5,246,Crítico,2.0
2024-11-18,SKU-004,Sul,23,29.4,353,Crítico,0.8
2024-11-25,SKU-004,Sul,19,18.5,222,Crítico,1.0
2024-12-02,SKU-004,Sul,13,22.9,275,Crítico,0.6
2024-12-09,SKU-004,Sul,49,27.2,326,Crítico,1.8
2024-12-16,SKU-004,Sul,14,31.1,373,Crítico,0.5
2024-12-23,SKU-004,Sul,9,45.0,540,Crítico,0.2
2024-12-30,SKU-004,Sul,54,20.1,241,Crítico,2.7
2024-01-01,SKU-004,Sudeste,32,39.3,472,Crítico,0.8
2024-01-08,SKU-004,Sudeste,53,38.8,466,Crítico,1.4
2024-01-15,SKU-004,Sudeste,33,37.9,455,Crítico,0.9
2024-01-22,SKU-004,Sudeste,21,19.0,228,Crítico,1.1
2024-01-29,SKU-004,Sudeste,39,41.7,500,Crítico,0.9
2024-02-05,SKU-004,Sudeste,24,21.5,258,Crítico,1.1
2024-02-12,SKU-004,Sudeste,11,22.2,266,Crítico,0.5
2024-02-19,SKU-004,Sudeste,49,40.4,485,Crítico,1.2
2024-02-26,SKU-004,Sudeste,10,34.9,419,Crítico,0.3
2024-03-04,SKU-004,Sudeste,2,37.5,450,Crítico,0.1
2024-03-11,SKU-004,Sudeste,43,29.1,349,Crítico,1.5
2024-03-18,SKU-004,Sudeste,28,37.4,449,Crítico,0.7
2024-03-25,SKU-004,Sudeste,48,34.5,414,Crítico,1.4
2024-04-01,SKU-004,Sudeste,28,38.2,458,Crítico,0.7
2024-04-08,SKU-004,Sudeste,15,24.3,292,Crítico,0.6
2024-04-15,SKU-004,Sudeste,51,26.4,317,Crítico,1.9
2024-04-22,SKU-004,Sudeste,53,39.2,470,Crítico,1.4
2024-04-29,SKU-004,Sudeste,43,23.2,278,Crítico,1.9
2024-05-06,SKU-004,Sudeste,28,43.6,523,Crítico,0.6
2024-05-13,SKU-004,Sudeste,18,30.5,366,Crítico,0.6
2024-05-20,SKU-004,Sudeste,32,39.0,468,Crítico,0.8
2024-05-27,SKU-004,Sudeste,10,32.2,386,Crítico,0.3
2024-06-03,SKU-004,Sudeste,51,40.1,481,Crítico,1.3
2024-06-10,SKU-004,Sudeste,55,34.3,412,Crítico,1.6
2024-06-17,SKU-004,Sudeste,41,24.8,298,Crítico,1.7
2024-06-24,SKU-004,Sudeste,23,31.0,372,Crítico,0.7
2024-07-01,SKU-004,Sudeste,6,33.0,396,Crítico,0.2
2024-07-08,SKU-004,Sudeste,33,37.2,446,Crítico,0.9
2024-07-15,SKU-004,Sudeste,18,41.0,492,Crítico,0.4
2024-07-22,SKU-004,Sudeste,10,20.3,244,Crítico,0.5
2024-07-29,SKU-004,Sudeste,32,25.4,305,Crítico,1.3
2024-08-05,SKU-004,Sudeste,27,22.0,264,Crítico,1.2
2024-08-12,SKU-004,Sudeste,14,20.5,246,Crítico,0.7
2024-08-19,SKU-004,Sudeste,22,40.1,481,Crítico,0.5
2024-08-26,SKU-004,Sudeste,26,43.1,517,Crítico,0.6
2024-09-02,SKU-004,Sudeste,32,19.4,233,Crítico,1.6
2024-09-09,SKU-004,Sudeste,24,28.1,337,Crítico,0.9
2024-09-16,SKU-004,Sudeste,23,44.9,539,Crítico,0.5
2024-09-23,SKU-004,Sudeste,20,24.1,289,Crítico,0.8
2024-09-30,SKU-004,Sudeste,53,43.1,517,Crítico,1.2
2024-10-07,SKU-004,Sudeste,21,37.3,448,Crítico,0.6
2024-10-14,SKU-004,Sudeste,8,39.4,473,Crítico,0.2
2024-10-21,SKU-004,Sudeste,53,19.0,228,Crítico,2.8
2024-10-28,SKU-004,Sudeste,53,30.8,370,Crítico,1.7
2024-11-04,SKU-004,Sudeste,45,21.7,260,Crítico,2.1
2024-11-11,SKU-004,Sudeste,39,30.7,368,Crítico,1.3
2024-11-18,SKU-004,Sudeste,5,18.1,217,Crítico,0.3
2024-11-25,SKU-004,Sudeste,13,18.5,222,Crítico,0.7
2024-12-02,SKU-004,Sudeste,35,40.5,486,Crítico,0.9
2024-12-09,SKU-004,Sudeste,38,43.4,521,Crítico,0.9
2024-12-16,SKU-004,Sudeste,7,32.2,386,Crítico,0.2
2024-12-23,SKU-004,Sudeste,15,39.0,468,Crítico,0.4
2024-12-30,SKU-004,Sudeste,3,26.1,313,Crítico,0.1
2024-01-01,SKU-004,Centro-Oeste,40,24.4,293,Crítico,1.6
2024-01-08,SKU-004,Centro-Oeste,29,39.4,473,Crítico,0.7
2024-01-15,SKU-004,Centro-Oeste,53,19.7,236,Crítico,2.7
2024-01-22,SKU-004,Centro-Oeste,38,42.4,509,Crítico,0.9
2024-01-29,SKU-004,Centro-Oeste,40,32.5,390,Crítico,1.2
2024-02-05,SKU-004,Centro-Oeste,15,31.9,383,Crítico,0.5
2024-02-12,SKU-004,Centro-Oeste,18,37.4,449,Crítico,0.5
2024-02-19,SKU-004,Centro-Oeste,39,29.6,355,Crítico,1.3
2024-02-26,SKU-004,Centro-Oeste,36,27.5,330,Crítico,1.3
2024-03-04,SKU-004,Centro-Oeste,42,29.2,350,Crítico,1.4
2024-03-11,SKU-004,Centro-Oeste,33,36.0,432,Crítico,0.9
2024-03-18,SKU-004,Centro-Oeste,4,44.3,532,Crítico,0.1
2024-03-25,SKU-004,Centro-Oeste,34,43.7,524,Crítico,0.8
2024-04-01,SKU-004,Centro-Oeste,32,31.7,380,Crítico,1.0
2024-04-08,SKU-004,Centro-Oeste,24,33.0,396,Crítico,0.7
2024-04-15,SKU-004,Centro-Oeste,2,41.6,499,Crítico,0.0
2024-04-22,SKU-004,Centro-Oeste,23,35.2,422,Crítico,0.7
2024-04-29,SKU-004,Centro-Oeste,1,24.8,298,Crítico,0.0
2024-05-06,SKU-004,Centro-Oeste,4,27.6,331,Crítico,0.1
2024-05-13,SKU-004,Centro-Oeste,46,27.3,328,Crítico,1.7
2024-05-20,SKU-004,Centro-Oeste,6,35.7,428,Crítico,0.2
2024-05-27,SKU-004,Centro-Oeste,47,38.8,466,Crítico,1.2
2024-06-03,SKU-004,Centro-Oeste,8,38.4,461,Crítico,0.2
2024-06-10,SKU-004,Centro-Oeste,34,19.2,230,Crítico,1.8
2024-06-17,SKU-004,Centro-Oeste,41,27.1,325,Crítico,1.5
2024-06-24,SKU-004,Centro-Oeste,49,22.7,272,Crítico,2.2
2024-07-01,SKU-004,Centro-Oeste,44,36.5,438,Crítico,1.2
2024-07-08,SKU-004,Centro-Oeste,11,30.9,371,Crítico,0.4
2024-07-15,SKU-004,Centro-Oeste,4,39.9,479,Crítico,0.1
2024-07-22,SKU-004,Centro-Oeste,29,37.3,448,Crítico,0.8
2024-07-29,SKU-004,Centro-Oeste,12,19.0,228,Crítico,0.6
2024-08-05,SKU-004,Centro-Oeste,12,19.2,230,Crítico,0.6
2024-08-12,SKU-004,Centro-Oeste,20,41.9,503,Crítico,0.5
2024-08-19,SKU-004,Centro-Oeste,32,43.2,518,Crítico,0.7
2024-08-26,SKU-004,Centro-Oeste,52,28.8,346,Crítico,1.8
2024-09-02,SKU-004,Centro-Oeste,16,32.7,392,Crítico,0.5
2024-09-09,SKU-004,Centro-Oeste,41,19.0,228,Crítico,2.2
2024-09-16,SKU-004,Centro-Oeste,22,23.2,278,Crítico,0.9
2024-09-23,SKU-004,Centro-Oeste,3,41.3,496,Crítico,0.1
2024-09-30,SKU-004,Centro-Oeste,21,41.4,497,Crítico,0.5
2024-10-07,SKU-004,Centro-Oeste,51,25.4,305,Crítico,2.0
2024-10-14,SKU-004,Centro-Oeste,25,27.9,335,Crítico,0.9
2024-10-21,SKU-004,Centro-Oeste,24,38.1,457,Crítico,0.6
2024-10-28,SKU-004,Centro-Oeste,11,27.2,326,Crítico,0.4
2024-11-04,SKU-004,Centro-Oeste,31,31.4,377,Crítico,1.0
2024-11-11,SKU-004,Centro-Oeste,51,27.9,335,Crítico,1.8
2024-11-18,SKU-004,Centro-Oeste,51,32.0,384,Crítico,1.6
2024-11-25,SKU-004,Centro-Oeste,27,20.2,242,Crítico,1.3
2024-12-02,SKU-004,Centro-Oeste,38,20.1,241,Crítico,1.9
2024-12-09,SKU-004,Centro-Oeste,11,44.9,539,Crítico,0.2
2024-12-16,SKU-004,Centro-Oeste,20,32.7,392,Crítico,0.6
2024-12-23,SKU-004,Centro-Oeste,20,20.8,250,Crítico,1.0
2024-12-30,SKU-004,Centro-Oeste,19,35.8,430,Crítico,0.5
2024-01-01,SKU-005,Sul,45,30.0,288,Crítico,1.5
2024-01-08,SKU-005,Sul,44,29.5,283,Crítico,1.5
2024-01-15,SKU-005,Sul,28,30.0,288,Crítico,0.9
2024-01-22,SKU-005,Sul,55,19.1,183,Crítico,2.9
2024-01-29,SKU-005,Sul,39,42.6,409,Crítico,0.9
2024-02-05,SKU-005,Sul,17,45.0,432,Crítico,0.4
2024-02-12,SKU-005,Sul,50,35.3,339,Crítico,1.4
2024-02-19,SKU-005,Sul,4,43.6,419,Crítico,0.1
2024-02-26,SKU-005,Sul,25,36.1,347,Crítico,0.7
2024-03-04,SKU-005,Sul,51,27.8,267,Crítico,1.8
2024-03-11,SKU-005,Sul,10,38.2,367,Crítico,0.3
2024-03-18,SKU-005,Sul,9,43.7,420,Crítico,0.2
2024-03-25,SKU-005,Sul,43,40.9,393,Crítico,1.1
2024-04-01,SKU-005,Sul,2,39.1,375,Crítico,0.1
2024-04-08,SKU-005,Sul,15,21.4,205,Crítico,0.7
2024-04-15,SKU-005,Sul,23,39.0,374,Crítico,0.6
2024-04-22,SKU-005,Sul,36,27.8,267,Crítico,1.3
2024-04-29,SKU-005,Sul,9,18.9,181,Crítico,0.5
2024-05-06,SKU-005,Sul,23,36.3,348,Crítico,0.6
2024-05-13,SKU-005,Sul,48,28.0,269,Crítico,1.7
2024-05-20,SKU-005,Sul,8,20.1,193,Crítico,0.4
2024-05-27,SKU-005,Sul,25,32.3,310,Crítico,0.8
2024-06-03,SKU-005,Sul,17,26.5,254,Crítico,0.6
2024-06-10,SKU-005,Sul,7,24.7,237,Crítico,0.3
2024-06-17,SKU-005,Sul,11,18.7,180,Crítico,0.6
2024-06-24,SKU-005,Sul,24,31.5,302,Crítico,0.8
2024-07-01,SKU-005,Sul,7,42.7,410,Crítico,0.2
2024-07-08,SKU-005,Sul,16,25.1,241,Crítico,0.6
2024-07-15,SKU-005,Sul,13,37.0,355,Crítico,0.4
2024-07-22,SKU-005,Sul,18,44.9,431,Crítico,0.4
2024-07-29,SKU-005,Sul,31,36.7,352,Crítico,0.8
2024-08-05,SKU-005,Sul,8,23.4,225,Crítico,0.3
2024-08-12,SKU-005,Sul,28,41.0,394,Crítico,0.7
2024-08-19,SKU-005,Sul,45,22.7,218,Crítico,2.0
2024-08-26,SKU-005,Sul,5,30.0,288,Crítico,0.2
2024-09-02,SKU-005,Sul,54,39.9,383,Crítico,1.4
2024-09-09,SKU-005,Sul,42,44.6,428,Crítico,0.9
2024-09-16,SKU-005,Sul,4,27.4,263,Crítico,0.1
2024-09-23,SKU-005,Sul,18,32.8,315,Crítico,0.5
2024-09-30,SKU-005,Sul,54,42.1,404,Crítico,1.3
2024-10-07,SKU-005,Sul,45,22.3,214,Crítico,2.0
2024-10-14,SKU-005,Sul,40,43.0,413,Crítico,0.9
2024-10-21,SKU-005,Sul,23,22.7,218,Crítico,1.0
2024-10-28,SKU-005,Sul,7,31.7,304,Crítico,0.2
2024-11-04,SKU-005,Sul,50,44.6,428,Crítico,1.1
2024-11-11,SKU-005,Sul,50,21.7,208,Crítico,2.3
2024-11-18,SKU-005,Sul,23,31.3,300,Crítico,0.7
2024-11-25,SKU-005,Sul,23,33.0,317,Crítico,0.7
2024-12-02,SKU-005,Sul,35,30.6,294,Crítico,1.1
2024-12-09,SKU-005,Sul,5,21.5,206,Crítico,0.2
2024-12-16,SKU-005,Sul,25,19.8,190,Crítico,1.3
2024-12-23,SKU-005,Sul,46,45.0,432,Crítico,1.0
2024-12-30,SKU-005,Sul,26,30.9,297,Crítico,0.8
2024-01-01,SKU-005,Sudeste,52,38.8,372,Crítico,1.3
2024-01-08,SKU-005,Sudeste,8,33.5,322,Crítico,0.2
2024-01-15,SKU-005,Sudeste,41,44.3,425,Crítico,0.9
2024-01-22,SKU-005,Sudeste,29,20.0,192,Crítico,1.4
2024-01-29,SKU-005,Sudeste,22,36.4,349,Crítico,0.6
2024-02-05,SKU-005,Sudeste,53,21.5,206,Crítico,2.5
2024-02-12,SKU-005,Sudeste,40,39.1,375,Crítico,1.0
2024-02-19,SKU-005,Sudeste,49,33.9,325,Crítico,1.4
2024-02-26,SKU-005,Sudeste,27,44.1,423,Crítico,0.6
2024-03-04,SKU-005,Sudeste,55,31.6,303,Crítico,1.7
2024-03-11,SKU-005,Sudeste,7,19.5,187,Crítico,0.4
2024-03-18,SKU-005,Sudeste,19,32.0,307,Crítico,0.6
2024-03-25,SKU-005,Sudeste,20,22.4,215,Crítico,0.9
2024-04-01,SKU-005,Sudeste,14,43.2,415,Crítico,0.3
2024-04-08,SKU-005,Sudeste,33,27.3,262,Crítico,1.2
2024-04-15,SKU-005,Sudeste,54,42.2,405,Crítico,1.3
2024-04-22,SKU-005,Sudeste,12,20.1,193,Crítico,0.6
2024-04-29,SKU-005,Sudeste,35,35.1,337,Crítico,1.0
2024-05-06,SKU-005,Sudeste,40,25.4,244,Crítico,1.6
2024-05-13,SKU-005,Sudeste,34,26.2,252,Crítico,1.3
2024-05-20,SKU-005,Sudeste,41,20.5,197,Crítico,2.0
2024-05-27,SKU-005,Sudeste,37,22.6,217,Crítico,1.6
2024-06-03,SKU-005,Sudeste,42,22.2,213,Crítico,1.9
2024-06-10,SKU-005,Sudeste,38,34.9,335,Crítico,1.1
2024-06-17,SKU-005,Sudeste,36,27.1,260,Crítico,1.3
2024-06-24,SKU-005,Sudeste,55,19.1,183,Crítico,2.9
2024-07-01,SKU-005,Sudeste,2,18.8,180,Crítico,0.1
2024-07-08,SKU-005,Sudeste,49,43.6,419,Crítico,1.1
2024-07-15,SKU-005,Sudeste,41,33.6,323,Crítico,1.2
2024-07-22,SKU-005,Sudeste,36,23.7,228,Crítico,1.5
2024-07-29,SKU-005,Sudeste,40,29.2,280,Crítico,1.4
2024-08-05,SKU-005,Sudeste,40,18.8,180,Crítico,2.1
2024-08-12,SKU-005,Sudeste,41,32.7,314,Crítico,1.3
2024-08-19,SKU-005,Sudeste,30,43.8,420,Crítico,0.7
2024-08-26,SKU-005,Sudeste,51,24.6,236,Crítico,2.1
2024-09-02,SKU-005,Sudeste,19,36.5,350,Crítico,0.5
2024-09-09,SKU-005,Sudeste,44,30.2,290,Crítico,1.5
2024-09-16,SKU-005,Sudeste,28,19.6,188,Crítico,1.4
2024-09-23,SKU-005,Sudeste,29,29.2,280,Crítico,1.0
2024-09-30,SKU-005,Sudeste,38,23.5,226,Crítico,1.6
2024-10-07,SKU-005,Sudeste,55,21.9,210,Crítico,2.5
2024-10-14,SKU-005,Sudeste,46,37.4,359,Crítico,1.2
2024-10-21,SKU-005,Sudeste,22,44.7,429,Crítico,0.5
2024-10-28,SKU-005,Sudeste,8,44.3,425,Crítico,0.2
2024-11-04,SKU-005,Sudeste,32,38.5,370,Crítico,0.8
2024-11-11,SKU-005,Sudeste,20,33.2,319,Crítico,0.6
2024-11-18,SKU-005,Sudeste,7,24.5,235,Crítico,0.3
2024-11-25,SKU-005,Sudeste,15,25.2,242,Crítico,0.6
2024-12-02,SKU-005,Sudeste,3,21.8,209,Crítico,0.1
2024-12-09,SKU-005,Sudeste,24,25.8,248,Crítico,0.9
2024-12-16,SKU-005,Sudeste,26,41.3,396,Crítico,0.6
2024-12-23,SKU-005,Sudeste,55,24.7,237,Crítico,2.2
2024-12-30,SKU-005,Sudeste,52,42.4,407,Crítico,1.2
2024-01-01,SKU-005,Centro-Oeste,36,26.8,257,Crítico,1.3
2024-01-08,SKU-005,Centro-Oeste,12,37.5,360,Crítico,0.3
2024-01-15,SKU-005,Centro-Oeste,31,38.6,371,Crítico,0.8
2024-01-22,SKU-005,Centro-Oeste,29,44.9,431,Crítico,0.6
2024-01-29,SKU-005,Centro-Oeste,19,31.5,302,Crítico,0.6
2024-02-05,SKU-005,Centro-Oeste,5,31.4,301,Crítico,0.2
2024-02-12,SKU-005,Centro-Oeste,32,43.5,418,Crítico,0.7
2024-02-19,SKU-005,Centro-Oeste,15,30.3,291,Crítico,0.5
2024-02-26,SKU-005,Centro-Oeste,22,23.8,228,Crítico,0.9
2024-03-04,SKU-005,Centro-Oeste,18,19.3,185,Crítico,0.9
2024-03-11,SKU-005,Centro-Oeste,53,31.4,301,Crítico,1.7
2024-03-18,SKU-005,Centro-Oeste,30,35.7,343,Crítico,0.8
2024-03-25,SKU-005,Centro-Oeste,0,25.7,247,Ruptura,0.0
2024-04-01,SKU-005,Centro-Oeste,27,40.9,393,Crítico,0.7
2024-04-08,SKU-005,Centro-Oeste,16,21.6,207,Crítico,0.7
2024-04-15,SKU-005,Centro-Oeste,48,37.6,361,Crítico,1.3
2024-04-22,SKU-005,Centro-Oeste,2,28.9,277,Crítico,0.1
2024-04-29,SKU-005,Centro-Oeste,36,28.8,276,Crítico,1.2
2024-05-06,SKU-005,Centro-Oeste,23,33.2,319,Crítico,0.7
2024-05-13,SKU-005,Centro-Oeste,4,32.9,316,Crítico,0.1
2024-05-20,SKU-005,Centro-Oeste,28,28.4,273,Crítico,1.0
2024-05-27,SKU-005,Centro-Oeste,17,38.6,371,Crítico,0.4
2024-06-03,SKU-005,Centro-Oeste,39,40.3,387,Crítico,1.0
2024-06-10,SKU-005,Centro-Oeste,7,36.4,349,Crítico,0.2
2024-06-17,SKU-005,Centro-Oeste,6,21.5,206,Crítico,0.3
