data_venda,sku_id,regiao,qtd_vendida,qtd_perdida_ruptura,receita_realizada,receita_perdida,canal
2024-10-01,SKU-010,Centro-Oeste,466,47,6635.84,669.28,Farmácia
2024-11-01,SKU-010,Centro-Oeste,328,59,4670.72,840.16,Farmácia
2024-12-01,SKU-010,Centro-Oeste,394,67,5610.56,954.08,Farmácia
2024-01-01,SKU-011,Sul,437,174,26504.05,10553.1,Supermercado
2024-02-01,SKU-011,Sul,437,112,26504.05,6792.8,Farmácia
2024-03-01,SKU-011,Sul,381,145,23107.65,8794.25,Farmácia
2024-04-01,SKU-011,Sul,535,80,32447.75,4852.0,Supermercado
2024-05-01,SKU-011,Sul,413,43,25048.45,2607.95,Farmácia
2024-06-01,SKU-011,Sul,281,174,17042.65,10553.1,Farmácia
2024-07-01,SKU-011,Sul,329,138,19953.85,8369.7,Supermercado
2024-08-01,SKU-011,Sul,515,44,31234.75,2668.6,Supermercado
2024-09-01,SKU-011,Sul,601,62,36450.65,3760.3,Supermercado
2024-10-01,SKU-011,Sul,526,97,31901.9,5883.05,Supermercado
2024-11-01,SKU-011,Sul,618,46,37481.7,2789.9,Atacado
2024-12-01,SKU-011,Sul,512,137,31052.8,8309.05,Supermercado
2024-01-01,SKU-011,Sudeste,398,139,24138.7,8430.35,Supermercado
2024-02-01,SKU-011,Sudeste,372,49,22561.8,2971.85,Supermercado
2024-03-01,SKU-011,Sudeste,481,70,29172.65,4245.5,Atacado
2024-04-01,SKU-011,Sudeste,372,89,22561.8,5397.85,Farmácia
2024-05-01,SKU-011,Sudeste,372,150,22561.8,9097.5,Supermercado
2024-06-01,SKU-011,Sudeste,394,84,23896.1,5094.6,Supermercado
2024-07-01,SKU-011,Sudeste,466,170,28262.9,10310.5,Farmácia
2024-08-01,SKU-011,Sudeste,570,152,34570.5,9218.8,Supermercado
2024-09-01,SKU-011,Sudeste,416,132,25230.4,8005.8,Farmácia
2024-10-01,SKU-011,Sudeste,520,66,31538.0,4002.9,Atacado
2024-11-01,SKU-011,Sudeste,610,133,36996.5,8066.45,Atacado
2024-12-01,SKU-011,Sudeste,507,90,30749.55,5458.5,Supermercado
2024-01-01,SKU-011,Centro-Oeste,530,159,32144.5,9643.35,Farmácia
2024-02-01,SKU-011,Centro-Oeste,340,69,20621.0,4184.85,Farmácia
2024-03-01,SKU-011,Centro-Oeste,451,118,27353.15,7156.7,Atacado
2024-04-01,SKU-011,Centro-Oeste,596,64,36147.4,3881.6,Atacado
2024-05-01,SKU-011,Centro-Oeste,535,92,32447.75,5579.8,Supermercado
2024-06-01,SKU-011,Centro-Oeste,373,145,22622.45,8794.25,Atacado
2024-07-01,SKU-011,Centro-Oeste,580,148,35177.0,8976.2,Farmácia
2024-08-01,SKU-011,Centro-Oeste,454,144,27535.1,8733.6,Atacado
2024-09-01,SKU-011,Centro-Oeste,562,177,34085.3,10735.05,Atacado
2024-10-01,SKU-011,Centro-Oeste,561,147,34024.65,8915.55,Atacado
2024-11-01,SKU-011,Centro-Oeste,297,174,18013.05,10553.1,Farmácia
2024-12-01,SKU-011,Centro-Oeste,589,161,35722.85,9764.65,Supermercado
2024-01-01,SKU-012,Sul,457,168,15474.02,5688.48,Farmácia
2024-02-01,SKU-012,Sul,525,115,17776.5,3893.9,Supermercado
2024-03-01,SKU-012,Sul,379,145,12832.94,4909.7,Farmácia
2024-04-01,SKU-012,Sul,419,167,14187.34,5654.62,Supermercado
2024-05-01,SKU-012,Sul,366,137,12392.76,4638.82,Farmácia
2024-06-01,SKU-012,Sul,356,165,12054.16,5586.9,Farmácia
2024-07-01,SKU-012,Sul,532,148,18013.52,5011.28,Supermercado
2024-08-01,SKU-012,Sul,584,140,19774.24,4740.4,Supermercado
2024-09-01,SKU-012,Sul,451,172,15270.86,5823.92,Supermercado
2024-10-01,SKU-012,Sul,615,139,20823.9,4706.54,Supermercado
2024-11-01,SKU-012,Sul,596,106,20180.56,3589.16,Supermercado
2024-12-01,SKU-012,Sul,604,107,20451.44,3623.02,Atacado
2024-01-01,SKU-012,Sudeste,320,129,10835.2,4367.94,Supermercado
2024-02-01,SKU-012,Sudeste,601,101,20349.86,3419.86,Supermercado
2024-03-01,SKU-012,Sudeste,506,104,17133.16,3521.44,Supermercado
2024-04-01,SKU-012,Sudeste,611,49,20688.46,1659.14,Supermercado
2024-05-01,SKU-012,Sudeste,606,73,20519.16,2471.78,Atacado
2024-06-01,SKU-012,Sudeste,292,133,9887.12,4503.38,Supermercado
2024-07-01,SKU-012,Sudeste,506,166,17133.16,5620.76,Farmácia
2024-08-01,SKU-012,Sudeste,587,41,19875.82,1388.26,Farmácia
2024-09-01,SKU-012,Sudeste,419,174,14187.34,5891.64,Atacado
2024-10-01,SKU-012,Sudeste,483,120,16354.38,4063.2,Atacado
2024-11-01,SKU-012,Sudeste,608,106,20586.88,3589.16,Farmácia
2024-12-01,SKU-012,Sudeste,293,100,9920.98,3386.0,Supermercado
2024-01-01,SKU-012,Centro-Oeste,458,111,15507.88,3758.46,Supermercado
2024-02-01,SKU-012,Centro-Oeste,296,163,10022.56,5519.18,Atacado
2024-03-01,SKU-012,Centro-Oeste,283,135,9582.38,4571.1,Atacado
2024-04-01,SKU-012,Centro-Oeste,552,95,18690.72,3216.7,Farmácia
2024-05-01,SKU-012,Centro-Oeste,553,135,18724.58,4571.1,Farmácia
2024-06-01,SKU-012,Centro-Oeste,577,88,19537.22,2979.68,Supermercado
2024-07-01,SKU-012,Centro-Oeste,590,70,19977.4,2370.2,Farmácia
2024-08-01,SKU-012,Centro-Oeste,488,137,16523.68,4638.82,Farmácia
2024-09-01,SKU-012,Centro-Oeste,548,50,18555.28,1693.0,Supermercado
2024-10-01,SKU-012,Centro-Oeste,421,47,14255.06,1591.42,Atacado
2024-11-01,SKU-012,Centro-Oeste,393,157,13306.98,5316.02,Supermercado
2024-12-01,SKU-012,Centro-Oeste,308,110,10428.88,3724.6,Farmácia
2024-01-01,SKU-013,Sul,460,40,18814.0,1636.0,Farmácia
2024-02-01,SKU-013,Sul,477,95,19509.3,3885.5,Atacado
2024-03-01,SKU-013,Sul,411,47,16809.9,1922.3,Farmácia
2024-04-01,SKU-013,Sul,332,51,13578.8,2085.9,Supermercado
2024-05-01,SKU-013,Sul,352,144,14396.8,5889.6,Atacado
2024-06-01,SKU-013,Sul,544,98,22249.6,4008.2,Supermercado
2024-07-01,SKU-013,Sul,511,150,20899.9,6135.0,Atacado
2024-08-01,SKU-013,Sul,383,114,15664.7,4662.6,Farmácia
2024-09-01,SKU-013,Sul,519,111,21227.1,4539.9,Supermercado
2024-10-01,SKU-013,Sul,498,108,20368.2,4417.2,Atacado
2024-11-01,SKU-013,Sul,481,150,19672.9,6135.0,Atacado
2024-12-01,SKU-013,Sul,299,103,12229.1,4212.7,Atacado
2024-01-01,SKU-013,Sudeste,349,164,14274.1,6707.6,Farmácia
2024-02-01,SKU-013,Sudeste,572,161,23394.8,6584.9,Farmácia
2024-03-01,SKU-013,Sudeste,337,125,13783.3,5112.5,Supermercado
2024-04-01,SKU-013,Sudeste,355,53,14519.5,2167.7,Atacado
2024-05-01,SKU-013,Sudeste,574,112,23476.6,4580.8,Atacado
2024-06-01,SKU-013,Sudeste,307,62,12556.3,2535.8,Farmácia
2024-07-01,SKU-013,Sudeste,371,165,15173.9,6748.5,Farmácia
2024-08-01,SKU-013,Sudeste,302,163,12351.8,6666.7,Supermercado
2024-09-01,SKU-013,Sudeste,336,123,13742.4,5030.7,Atacado
2024-10-01,SKU-013,Sudeste,480,116,19632.0,4744.4,Farmácia
2024-11-01,SKU-013,Sudeste,414,158,16932.6,6462.2,Atacado
2024-12-01,SKU-013,Sudeste,569,160,23272.1,6544.0,Supermercado
2024-01-01,SKU-013,Centro-Oeste,545,90,22290.5,3681.0,Farmácia
2024-02-01,SKU-013,Centro-Oeste,291,149,11901.9,6094.1,Farmácia
2024-03-01,SKU-013,Centro-Oeste,414,104,16932.6,4253.6,Farmácia
2024-04-01,SKU-013,Centro-Oeste,444,154,18159.6,6298.6,Farmácia
2024-05-01,SKU-013,Centro-Oeste,470,109,19223.0,4458.1,Atacado
2024-06-01,SKU-013,Centro-Oeste,522,175,21349.8,7157.5,Atacado
2024-07-01,SKU-013,Centro-Oeste,387,127,15828.3,5194.3,Atacado
2024-08-01,SKU-013,Centro-Oeste,456,86,18650.4,3517.4,Farmácia
2024-09-01,SKU-013,Centro-Oeste,296,87,12106.4,3558.3,Supermercado
2024-10-01,SKU-013,Centro-Oeste,294,143,12024.6,5848.7,Supermercado
2024-11-01,SKU-013,Centro-Oeste,520,125,21268.0,5112.5,Atacado
2024-12-01,SKU-013,Centro-Oeste,520,55,21268.0,2249.5,Supermercado
2024-01-01,SKU-014,Sul,323,178,17794.07,9806.02,Supermercado
2024-02-01,SKU-014,Sul,341,80,18785.69,4407.2,Atacado
2024-03-01,SKU-014,Sul,373,101,20548.57,5564.09,Atacado
2024-04-01,SKU-014,Sul,484,64,26663.56,3525.76,Atacado
2024-05-01,SKU-014,Sul,571,68,31456.39,3746.12,Farmácia
2024-06-01,SKU-014,Sul,376,165,20713.84,9089.85,Farmácia
2024-07-01,SKU-014,Sul,409,133,22531.81,7326.97,Supermercado
2024-08-01,SKU-014,Sul,610,173,33604.9,9530.57,Atacado
2024-09-01,SKU-014,Sul,332,93,18289.88,5123.37,Supermercado
2024-10-01,SKU-014,Sul,535,145,29473.15,7988.05,Farmácia
2024-11-01,SKU-014,Sul,508,42,27985.72,2313.78,Atacado
2024-12-01,SKU-014,Sul,538,42,29638.42,2313.78,Supermercado
2024-01-01,SKU-014,Sudeste,576,56,31731.84,3085.04,Supermercado
2024-02-01,SKU-014,Sudeste,601,143,33109.09,7877.87,Farmácia
2024-03-01,SKU-014,Sudeste,466,70,25671.94,3856.3,Atacado
2024-04-01,SKU-014,Sudeste,498,108,27434.82,5949.72,Farmácia
2024-05-01,SKU-014,Sudeste,533,49,29362.97,2699.41,Farmácia
2024-06-01,SKU-014,Sudeste,550,92,30299.5,5068.28,Supermercado
2024-07-01,SKU-014,Sudeste,610,117,33604.9,6445.53,Atacado
2024-08-01,SKU-014,Sudeste,551,108,30354.59,5949.72,Supermercado
2024-09-01,SKU-014,Sudeste,380,42,20934.2,2313.78,Atacado
2024-10-01,SKU-014,Sudeste,410,172,22586.9,9475.48,Farmácia
2024-11-01,SKU-014,Sudeste,516,94,28426.44,5178.46,Supermercado
2024-12-01,SKU-014,Sudeste,448,112,24680.32,6170.08,Supermercado
2024-01-01,SKU-014,Centro-Oeste,283,114,15590.47,6280.26,Atacado
2024-02-01,SKU-014,Centro-Oeste,597,73,32888.73,4021.57,Supermercado
2024-03-01,SKU-014,Centro-Oeste,374,171,20603.66,9420.39,Supermercado
2024-04-01,SKU-014,Centro-Oeste,594,42,32723.46,2313.78,Farmácia
2024-05-01,SKU-014,Centro-Oeste,340,155,18730.6,8538.95,Farmácia
2024-06-01,SKU-014,Centro-Oeste,539,102,29693.51,5619.18,Atacado
2024-07-01,SKU-014,Centro-Oeste,479,105,26388.11,5784.45,Atacado
2024-08-01,SKU-014,Centro-Oeste,322,149,17738.98,8208.41,Farmácia
2024-09-01,SKU-014,Centro-Oeste,545,123,30024.05,6776.07,Supermercado
2024-10-01,SKU-014,Centro-Oeste,599,168,32998.91,9255.12,Atacado
2024-11-01,SKU-014,Centro-Oeste,413,108,22752.17,5949.72,Supermercado
2024-12-01,SKU-014,Centro-Oeste,562,120,30960.58,6610.8,Farmácia
2024-01-01,SKU-015,Sul,580,95,33321.0,5457.75,Atacado
2024-02-01,SKU-015,Sul,382,87,21945.9,4998.15,Farmácia
2024-03-01,SKU-015,Sul,297,158,17062.65,9077.1,Atacado
2024-04-01,SKU-015,Sul,470,151,27001.5,8674.95,Atacado
2024-05-01,SKU-015,Sul,455,79,26139.75,4538.55,Farmácia
2024-06-01,SKU-015,Sul,597,53,34297.65,3044.85,Supermercado
2024-07-01,SKU-015,Sul,465,80,26714.25,4596.0,Farmácia
2024-08-01,SKU-015,Sul,612,49,35159.4,2815.05,Farmácia
2024-09-01,SKU-015,Sul,590,142,33895.5,8157.9,Farmácia
2024-10-01,SKU-015,Sul,380,96,21831.0,5515.2,Supermercado
2024-11-01,SKU-015,Sul,587,82,33723.15,4710.9,Farmácia
2024-12-01,SKU-015,Sul,463,142,26599.35,8157.9,Farmácia
2024-01-01,SKU-015,Sudeste,415,40,23841.75,2298.0,Supermercado
2024-02-01,SKU-015,Sudeste,295,152,16947.75,8732.4,Farmácia
2024-03-01,SKU-015,Sudeste,609,70,34987.05,4021.5,Atacado
2024-04-01,SKU-015,Sudeste,420,55,24129.0,3159.75,Supermercado
2024-05-01,SKU-015,Sudeste,517,93,29701.65,5342.85,Farmácia
2024-06-01,SKU-015,Sudeste,293,70,16832.85,4021.5,Farmácia
2024-07-01,SKU-015,Sudeste,601,131,34527.45,7525.95,Farmácia
2024-08-01,SKU-015,Sudeste,327,123,18786.15,7066.35,Farmácia
2024-09-01,SKU-015,Sudeste,291,114,16717.95,6549.3,Farmácia
2024-10-01,SKU-015,Sudeste,382,60,21945.9,3447.0,Farmácia
2024-11-01,SKU-015,Sudeste,552,75,31712.4,4308.75,Atacado
2024-12-01,SKU-015,Sudeste,299,138,17177.55,7928.1,Atacado
2024-01-01,SKU-015,Centro-Oeste,344,54,19762.8,3102.3,Atacado
2024-02-01,SKU-015,Centro-Oeste,550,71,31597.5,4078.95,Supermercado
2024-03-01,SKU-015,Centro-Oeste,296,100,17005.2,5745.0,Atacado
2024-04-01,SKU-015,Centro-Oeste,457,116,26254.65,6664.2,Farmácia
2024-05-01,SKU-015,Centro-Oeste,427,154,24531.15,8847.3,Atacado
2024-06-01,SKU-015,Centro-Oeste,544,131,31252.8,7525.95,Farmácia
2024-07-01,SKU-015,Centro-Oeste,528,154,30333.6,8847.3,Supermercado
2024-08-01,SKU-015,Centro-Oeste,580,174,33321.0,9996.3,Farmácia
2024-09-01,SKU-015,Centro-Oeste,356,109,20452.2,6262.05,Atacado
2024-10-01,SKU-015,Centro-Oeste,448,123,25737.6,7066.35,Atacado
2024-11-01,SKU-015,Centro-Oeste,549,66,31540.05,3791.7,Farmácia
2024-12-01,SKU-015,Centro-Oeste,323,177,18556.35,10168.65,Supermercado
2024-01-01,SKU-016,Sul,528,77,12983.52,1893.43,Farmácia
2024-02-01,SKU-016,Sul,376,171,9245.84,4204.89,Atacado
2024-03-01,SKU-016,Sul,503,110,12368.77,2704.9,Farmácia
2024-04-01,SKU-016,Sul,580,130,14262.2,3196.7,Farmácia
2024-05-01,SKU-016,Sul,538,127,13229.42,3122.93,Farmácia
2024-06-01,SKU-016,Sul,465,133,11434.35,3270.47,Farmácia
2024-07-01,SKU-016,Sul,519,147,12762.21,3614.73,Atacado
2024-08-01,SKU-016,Sul,549,60,13499.91,1475.4,Atacado
2024-09-01,SKU-016,Sul,453,50,11139.27,1229.5,Supermercado
2024-10-01,SKU-016,Sul,307,171,7549.13,4204.89,Farmácia
2024-11-01,SKU-016,Sul,574,148,14114.66,3639.32,Farmácia
2024-12-01,SKU-016,Sul,597,124,14680.23,3049.16,Atacado
2024-01-01,SKU-016,Sudeste,414,168,10180.26,4131.12,Supermercado
2024-02-01,SKU-016,Sudeste,478,66,11754.02,1622.94,Supermercado
2024-03-01,SKU-016,Sudeste,453,43,11139.27,1057.37,Atacado
2024-04-01,SKU-016,Sudeste,430,171,10573.7,4204.89,Atacado
2024-05-01,SKU-016,Sudeste,424,69,10426.16,1696.71,Atacado
2024-06-01,SKU-016,Sudeste,446,47,10967.14,1155.73,Atacado
2024-07-01,SKU-016,Sudeste,572,74,14065.48,1819.66,Atacado
2024-08-01,SKU-016,Sudeste,410,113,10081.9,2778.67,Atacado
2024-09-01,SKU-016,Sudeste,428,50,10524.52,1229.5,Supermercado
2024-10-01,SKU-016,Sudeste,450,46,11065.5,1131.14,Farmácia
2024-11-01,SKU-016,Sudeste,491,132,12073.69,3245.88,Supermercado
2024-12-01,SKU-016,Sudeste,460,93,11311.4,2286.87,Supermercado
2024-01-01,SKU-016,Centro-Oeste,450,170,11065.5,4180.3,Supermercado
2024-02-01,SKU-016,Centro-Oeste,319,55,7844.21,1352.45,Atacado
2024-03-01,SKU-016,Centro-Oeste,348,79,8557.32,1942.61,Atacado
2024-04-01,SKU-016,Centro-Oeste,504,124,12393.36,3049.16,Supermercado
2024-05-01,SKU-016,Centro-Oeste,508,155,12491.72,3811.45,Supermercado
2024-06-01,SKU-016,Centro-Oeste,534,166,13131.06,4081.94,Atacado
2024-07-01,SKU-016,Centro-Oeste,470,86,11557.3,2114.74,Supermercado
2024-08-01,SKU-016,Centro-Oeste,425,70,10450.75,1721.3,Supermercado
2024-09-01,SKU-016,Centro-Oeste,391,171,9614.69,4204.89,Farmácia
2024-10-01,SKU-016,Centro-Oeste,355,113,8729.45,2778.67,Supermercado
2024-11-01,SKU-016,Centro-Oeste,580,103,14262.2,2532.77,Atacado
2024-12-01,SKU-016,Centro-Oeste,585,160,14385.15,3934.4,Supermercado
2024-01-01,SKU-017,Sul,299,44,6392.62,940.72,Atacado
2024-02-01,SKU-017,Sul,311,112,6649.18,2394.56,Supermercado
2024-03-01,SKU-017,Sul,466,112,9963.08,2394.56,Supermercado
2024-04-01,SKU-017,Sul,438,146,9364.44,3121.48,Atacado
2024-05-01,SKU-017,Sul,415,67,8872.7,1432.46,Supermercado
2024-06-01,SKU-017,Sul,498,73,10647.24,1560.74,Supermercado
2024-07-01,SKU-017,Sul,568,127,12143.84,2715.26,Farmácia
2024-08-01,SKU-017,Sul,617,165,13191.46,3527.7,Supermercado
2024-09-01,SKU-017,Sul,358,124,7654.04,2651.12,Farmácia
2024-10-01,SKU-017,Sul,580,96,12400.4,2052.48,Supermercado
2024-11-01,SKU-017,Sul,295,83,6307.1,1774.54,Supermercado
2024-12-01,SKU-017,Sul,500,154,10690.0,3292.52,Supermercado
2024-01-01,SKU-017,Sudeste,599,45,12806.62,962.1,Supermercado
2024-02-01,SKU-017,Sudeste,434,71,9278.92,1517.98,Supermercado
2024-03-01,SKU-017,Sudeste,358,165,7654.04,3527.7,Farmácia
2024-04-01,SKU-017,Sudeste,527,141,11267.26,3014.58,Farmácia
2024-05-01,SKU-017,Sudeste,381,56,8145.78,1197.28,Supermercado
2024-06-01,SKU-017,Sudeste,468,68,10005.84,1453.84,Supermercado
2024-07-01,SKU-017,Sudeste,601,91,12849.38,1945.58,Atacado
2024-08-01,SKU-017,Sudeste,332,167,7098.16,3570.46,Supermercado
2024-09-01,SKU-017,Sudeste,305,54,6520.9,1154.52,Atacado
2024-10-01,SKU-017,Sudeste,424,133,9065.12,2843.54,Supermercado
2024-11-01,SKU-017,Sudeste,564,101,12058.32,2159.38,Supermercado
2024-12-01,SKU-017,Sudeste,460,131,9834.8,2800.78,Supermercado
2024-01-01,SKU-017,Centro-Oeste,452,133,9663.76,2843.54,Atacado
2024-02-01,SKU-017,Centro-Oeste,375,71,8017.5,1517.98,Supermercado
2024-03-01,SKU-017,Centro-Oeste,565,94,12079.7,2009.72,Supermercado
2024-04-01,SKU-017,Centro-Oeste,470,163,10048.6,3484.94,Farmácia
2024-05-01,SKU-017,Centro-Oeste,492,146,10518.96,3121.48,Atacado
2024-06-01,SKU-017,Centro-Oeste,307,131,6563.66,2800.78,Atacado
2024-07-01,SKU-017,Centro-Oeste,434,63,9278.92,1346.94,Farmácia
2024-08-01,SKU-017,Centro-Oeste,537,146,11481.06,3121.48,Farmácia
2024-09-01,SKU-017,Centro-Oeste,306,115,6542.28,2458.7,Atacado
2024-10-01,SKU-017,Centro-Oeste,320,161,6841.6,3442.18,Farmácia
2024-11-01,SKU-017,Centro-Oeste,469,124,10027.22,2651.12,Farmácia
2024-12-01,SKU-017,Centro-Oeste,521,122,11138.98,2608.36,Atacado
2024-01-01,SKU-018,Sul,327,156,20486.55,9773.4,Farmácia
2024-02-01,SKU-018,Sul,398,97,24934.7,6077.05,Atacado
2024-03-01,SKU-018,Sul,564,138,35334.6,8645.7,Supermercado
2024-04-01,SKU-018,Sul,595,102,37276.75,6390.3,Farmácia
2024-05-01,SKU-018,Sul,495,49,31011.75,3069.85,Farmácia
2024-06-01,SKU-018,Sul,574,172,35961.1,10775.8,Atacado
2024-07-01,SKU-018,Sul,559,129,35021.35,8081.85,Atacado
2024-08-01,SKU-018,Sul,292,62,18293.8,3884.3,Atacado
2024-09-01,SKU-018,Sul,468,135,29320.2,8457.75,Farmácia
2024-10-01,SKU-018,Sul,380,60,23807.0,3759.0,Atacado
2024-11-01,SKU-018,Sul,335,134,20987.75,8395.1,Farmácia
2024-12-01,SKU-018,Sul,368,51,23055.2,3195.15,Farmácia
2024-01-01,SKU-018,Sudeste,487,112,30510.55,7016.8,Farmácia
2024-02-01,SKU-018,Sudeste,296,88,18544.4,5513.2,Farmácia
2024-03-01,SKU-018,Sudeste,401,95,25122.65,5951.75,Atacado
2024-04-01,SKU-018,Sudeste,501,102,31387.65,6390.3,Atacado
2024-05-01,SKU-018,Sudeste,580,50,36337.0,3132.5,Supermercado
2024-06-01,SKU-018,Sudeste,281,100,17604.65,6265.0,Farmácia
2024-07-01,SKU-018,Sudeste,566,154,35459.9,9648.1,Atacado
2024-08-01,SKU-018,Sudeste,366,56,22929.9,3508.4,Atacado
2024-09-01,SKU-018,Sudeste,552,94,34582.8,5889.1,Atacado
2024-10-01,SKU-018,Sudeste,432,112,27064.8,7016.8,Atacado
2024-11-01,SKU-018,Sudeste,546,65,34206.9,4072.25,Supermercado
2024-12-01,SKU-018,Sudeste,511,150,32014.15,9397.5,Supermercado
2024-01-01,SKU-018,Centro-Oeste,407,109,25498.55,6828.85,Supermercado
2024-02-01,SKU-018,Centro-Oeste,284,179,17792.6,11214.35,Farmácia
2024-03-01,SKU-018,Centro-Oeste,433,171,27127.45,10713.15,Farmácia
2024-04-01,SKU-018,Centro-Oeste,327,87,20486.55,5450.55,Atacado
2024-05-01,SKU-018,Centro-Oeste,375,143,23493.75,8958.95,Supermercado
2024-06-01,SKU-018,Centro-Oeste,429,163,26876.85,10211.95,Supermercado
2024-07-01,SKU-018,Centro-Oeste,356,145,22303.4,9084.25,Supermercado
2024-08-01,SKU-018,Centro-Oeste,420,47,26313.0,2944.55,Supermercado
2024-09-01,SKU-018,Centro-Oeste,517,89,32390.05,5575.85,Supermercado
2024-10-01,SKU-018,Centro-Oeste,365,166,22867.25,10399.9,Atacado
2024-11-01,SKU-018,Centro-Oeste,502,144,31450.3,9021.6,Atacado
2024-12-01,SKU-018,Centro-Oeste,506,123,31700.9,7705.95,Farmácia
2024-01-01,SKU-019,Sul,327,180,5251.62,2890.8,Atacado
2024-02-01,SKU-019,Sul,507,117,8142.42,1879.02,Supermercado
2024-03-01,SKU-019,Sul,592,83,9507.52,1332.98,Supermercado
2024-04-01,SKU-019,Sul,478,174,7676.68,2794.44,Supermercado
2024-05-01,SKU-019,Sul,619,62,9941.14,995.72,Supermercado
2024-06-01,SKU-019,Sul,411,138,6600.66,2216.28,Supermercado
2024-07-01,SKU-019,Sul,391,125,6279.46,2007.5,Atacado
2024-08-01,SKU-019,Sul,327,123,5251.62,1975.38,Farmácia
2024-09-01,SKU-019,Sul,503,143,8078.18,2296.58,Supermercado
2024-10-01,SKU-019,Sul,614,76,9860.84,1220.56,Supermercado
2024-11-01,SKU-019,Sul,594,111,9539.64,1782.66,Farmácia
2024-12-01,SKU-019,Sul,358,136,5749.48,2184.16,Farmácia
2024-01-01,SKU-019,Sudeste,285,136,4577.1,2184.16,Atacado
2024-02-01,SKU-019,Sudeste,581,139,9330.86,2232.34,Supermercado
2024-03-01,SKU-019,Sudeste,494,172,7933.64,2762.32,Supermercado
2024-04-01,SKU-019,Sudeste,342,177,5492.52,2842.62,Farmácia
2024-05-01,SKU-019,Sudeste,351,77,5637.06,1236.62,Farmácia
2024-06-01,SKU-019,Sudeste,620,74,9957.2,1188.44,Farmácia
2024-07-01,SKU-019,Sudeste,476,165,7644.56,2649.9,Supermercado
2024-08-01,SKU-019,Sudeste,375,53,6022.5,851.18,Farmácia
2024-09-01,SKU-019,Sudeste,519,93,8335.14,1493.58,Farmácia
2024-10-01,SKU-019,Sudeste,528,109,8479.68,1750.54,Farmácia
2024-11-01,SKU-019,Sudeste,478,56,7676.68,899.36,Farmácia
2024-12-01,SKU-019,Sudeste,543,145,8720.58,2328.7,Farmácia
2024-01-01,SKU-019,Centro-Oeste,434,173,6970.04,2778.38,Supermercado
2024-02-01,SKU-019,Centro-Oeste,533,168,8559.98,2698.08,Supermercado
2024-03-01,SKU-019,Centro-Oeste,306,107,4914.36,1718.42,Farmácia
2024-04-01,SKU-019,Centro-Oeste,447,138,7178.82,2216.28,Supermercado
2024-05-01,SKU-019,Centro-Oeste,446,155,7162.76,2489.3,Atacado
2024-06-01,SKU-019,Centro-Oeste,484,135,7773.04,2168.1,Atacado
2024-07-01,SKU-019,Centro-Oeste,537,138,8624.22,2216.28,Supermercado
2024-08-01,SKU-019,Centro-Oeste,281,53,4512.86,851.18,Atacado
2024-09-01,SKU-019,Centro-Oeste,452,57,7259.12,915.42,Supermercado
2024-10-01,SKU-019,Centro-Oeste,347,141,5572.82,2264.46,Atacado
2024-11-01,SKU-019,Centro-Oeste,525,148,8431.5,2376.88,Atacado
2024-12-01,SKU-019,Centro-Oeste,607,105,9748.42,1686.3,Supermercado
2024-01-01,SKU-020,Sul,415,94,23638.4,5354.24,Atacado
2024-02-01,SKU-020,Sul,394,82,22442.24,4670.72,Supermercado
2024-03-01,SKU-020,Sul,298,134,16974.08,7632.64,Supermercado
2024-04-01,SKU-020,Sul,334,105,19024.64,5980.8,Supermercado
2024-05-01,SKU-020,Sul,461,89,26258.56,5069.44,Supermercado
2024-06-01,SKU-020,Sul,409,85,23296.64,4841.6,Supermercado
2024-07-01,SKU-020,Sul,311,114,17714.56,6493.44,Farmácia
2024-08-01,SKU-020,Sul,324,170,18455.04,9683.2,Farmácia
2024-09-01,SKU-020,Sul,506,104,28821.76,5923.84,Supermercado
2024-10-01,SKU-020,Sul,331,134,18853.76,7632.64,Supermercado
2024-11-01,SKU-020,Sul,305,103,17372.8,5866.88,Farmácia
2024-12-01,SKU-020,Sul,322,63,18341.12,3588.48,Supermercado
2024-01-01,SKU-020,Sudeste,550,128,31328.0,7290.88,Atacado
2024-02-01,SKU-020,Sudeste,616,45,35087.36,2563.2,Atacado
2024-03-01,SKU-020,Sudeste,489,135,27853.44,7689.6,Supermercado
2024-04-01,SKU-020,Sudeste,331,100,18853.76,5696.0,Atacado
2024-05-01,SKU-020,Sudeste,442,180,25176.32,10252.8,Farmácia
2024-06-01,SKU-020,Sudeste,305,179,17372.8,10195.84,Supermercado
2024-07-01,SKU-020,Sudeste,600,107,34176.0,6094.72,Farmácia
2024-08-01,SKU-020,Sudeste,375,87,21360.0,4955.52,Farmácia
2024-09-01,SKU-020,Sudeste,568,168,32353.28,9569.28,Atacado
2024-10-01,SKU-020,Sudeste,496,145,28252.16,8259.2,Supermercado
2024-11-01,SKU-020,Sudeste,384,87,21872.64,4955.52,Atacado
2024-12-01,SKU-020,Sudeste,582,52,33150.72,2961.92,Supermercado
2024-01-01,SKU-020,Centro-Oeste,345,93,19651.2,5297.28,Supermercado
2024-02-01,SKU-020,Centro-Oeste,560,64,31897.6,3645.44,Farmácia
2024-03-01,SKU-020,Centro-Oeste,485,50,27625.6,2848.0,Farmácia
2024-04-01,SKU-020,Centro-Oeste,538,59,30644.48,3360.64,Atacado
2024-05-01,SKU-020,Centro-Oeste,531,51,30245.76,2904.96,Atacado
2024-06-01,SKU-020,Centro-Oeste,466,78,26543.36,4442.88,Farmácia
